id,type,name,url
amnhp_1000471,Person,"Cunningham, Ann Marie",http://data.library.amnh.org/archives-authorities/id/amnhp_1000471
amnhp_1000472,Person,"Curie, Marie 1867-1934",http://data.library.amnh.org/archives-authorities/id/amnhp_1000472
amnhp_1000473,Person,"Curran, Charles Howard 1894-1972",http://data.library.amnh.org/archives-authorities/id/amnhp_1000473
amnhp_1000474,Person,"Curtis, Edward S. 1868-1952",http://data.library.amnh.org/archives-authorities/id/amnhp_1000474
amnhp_1000475,Person,"Cushman, Joseph A. (Joseph Augustine) 1881-1949",http://data.library.amnh.org/archives-authorities/id/amnhp_1000475
http://id.loc.gov/authorities/names/n79066352.html,,Field Museum of Natural History,http://data.library.amnh.org/archives-authorities/id/http://id.loc.gov/authorities/names/n79066352.html
http://id.loc.gov/authorities/names/n85159114.html,,New York Zoological Society,http://data.library.amnh.org/archives-authorities/id/http://id.loc.gov/authorities/names/n85159114.html
amnhp_1000477,Person,"Cutting, Robert Fulton",http://data.library.amnh.org/archives-authorities/id/amnhp_1000477
amnhp_1000478,Person,"Cuvier, Georges",http://data.library.amnh.org/archives-authorities/id/amnhp_1000478
amnhp_1000480,Person,"Cuyler, Cornelius C.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000480
amnhp_1000481,Person,"Cuyler, Thomas Dewitt",http://data.library.amnh.org/archives-authorities/id/amnhp_1000481
amnhp_1000484,Person,"Dale, George",http://data.library.amnh.org/archives-authorities/id/amnhp_1000484
amnhp_1000485,Person,"Bstan-ʼdzin-rgya-mtsho, Dalai Lama XIV 1935-",http://data.library.amnh.org/archives-authorities/id/amnhp_1000485
amnhp_1000486,Person,"Dall, William Healey 1845-1927",http://data.library.amnh.org/archives-authorities/id/amnhp_1000486
amnhp_1000487,Person,"Dalland, John L.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000487
amnhp_1000488,Person,"Dallas, Michael",http://data.library.amnh.org/archives-authorities/id/amnhp_1000488
amnhp_1000489,Person,"Almeida, Romualdo Ferreira",http://data.library.amnh.org/archives-authorities/id/amnhp_1000489
amnhp_1000490,Person,"Daly, John W.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000490
amnhp_1000491,Person,"Daly, Reginald Aldworth 1871-1957",http://data.library.amnh.org/archives-authorities/id/amnhp_1000491
amnhp_1000492,Person,"Daly, Robert J.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000492
amnhp_1000493,Person,"Dana, Rosamond Wild (Mondy)",http://data.library.amnh.org/archives-authorities/id/amnhp_1000493
amnhp_1000494,Person,"Danenhower, John Wilson 1849-1887",http://data.library.amnh.org/archives-authorities/id/amnhp_1000494
amnhp_1000495,Person,"Daniel, J. F. (John Franklin) 1910-1948",http://data.library.amnh.org/archives-authorities/id/amnhp_1000495
amnhp_1000496,Person,"Dann, David",http://data.library.amnh.org/archives-authorities/id/amnhp_1000496
amnhp_1000497,Person,"Darling, Jay N. (Jay Norwood) 1876-1962",http://data.library.amnh.org/archives-authorities/id/amnhp_1000497
amnhp_1000498,Person,"Darlington, Capt. Philip",http://data.library.amnh.org/archives-authorities/id/amnhp_1000498
amnhp_1000500,Person,"Darwin, Leonard 1850-1943",http://data.library.amnh.org/archives-authorities/id/amnhp_1000500
amnhp_1000501,Person,"Attilio, Anthony",http://data.library.amnh.org/archives-authorities/id/amnhp_1000501
amnhp_1000502,Person,"Davenport, Charles Benedict 1866-1944",http://data.library.amnh.org/archives-authorities/id/amnhp_1000502
amnhp_1000503,Person,"Davidson, Amy",http://data.library.amnh.org/archives-authorities/id/amnhp_1000503
amnhp_1000505,Person,"Davidson, Jo 1883-1952",http://data.library.amnh.org/archives-authorities/id/amnhp_1000505
amnhp_1000506,Person,"Davis, E. H. (Edwin Hamilton) 1811-1888",http://data.library.amnh.org/archives-authorities/id/amnhp_1000506
amnhp_1000507,Person,"Davis, Gloria",http://data.library.amnh.org/archives-authorities/id/amnhp_1000507
amnhp_1000509,Person,"Davin, Thomas",http://data.library.amnh.org/archives-authorities/id/amnhp_1000509
amnhp_1000510,Person,"Davis, William Morris 1850-1934",http://data.library.amnh.org/archives-authorities/id/amnhp_1000510
amnhp_1000512,Person,"Davison, Endicott Peabody",http://data.library.amnh.org/archives-authorities/id/amnhp_1000512
amnhp_1000514,Person,"Davison, Henry Pomeroy 1867-1922",http://data.library.amnh.org/archives-authorities/id/amnhp_1000514
amnhp_1000515,Person,"Day, Lee Garnett",http://data.library.amnh.org/archives-authorities/id/amnhp_1000515
amnhp_1000516,Person,"Huerta, Carlos de la 1858-1950",http://data.library.amnh.org/archives-authorities/id/amnhp_1000516
amnhp_1000517,Person,"Terra, Helmut 1900-1981",http://data.library.amnh.org/archives-authorities/id/amnhp_1000517
amnhp_1000518,Person,"Deak, Viktor",http://data.library.amnh.org/archives-authorities/id/amnhp_1000518
amnhp_1000520,Person,"Deane, Ruthven 1851-1934",http://data.library.amnh.org/archives-authorities/id/amnhp_1000520
amnhp_1000521,Person,"Beauvais, Louis Jules Charles",http://data.library.amnh.org/archives-authorities/id/amnhp_1000521
amnhp_1000522,Person,"deBoer, Frederik",http://data.library.amnh.org/archives-authorities/id/amnhp_1000522
amnhp_1000523,Person,"Deck, Raymond S.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000523
amnhp_1000524,Person,"Decker, George",http://data.library.amnh.org/archives-authorities/id/amnhp_1000524
amnhp_1000525,Person,"Deckert, Richard",http://data.library.amnh.org/archives-authorities/id/amnhp_1000525
amnhp_1000526,Person,"DeCou, Branson 1892-1941",http://data.library.amnh.org/archives-authorities/id/amnhp_1000526
amnhp_1000527,Person,"Forest, Robert W. (Robert Weeks) 1848-1931",http://data.library.amnh.org/archives-authorities/id/amnhp_1000527
amnhp_1000528,Person,"DeFranco, Frank L.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000528
amnhp_1000529,Person,"Geer, Gerard 1858-1943",http://data.library.amnh.org/archives-authorities/id/amnhp_1000529
amnhp_1000530,Person,"DeGolyer, E. (Everette) 1886-1956",http://data.library.amnh.org/archives-authorities/id/amnhp_1000530
amnhp_1000531,Person,"Mar, Frances",http://data.library.amnh.org/archives-authorities/id/amnhp_1000531
amnhp_1000532,Person,"Delacorte, Malcolm G",http://data.library.amnh.org/archives-authorities/id/amnhp_1000532
amnhp_1000533,Person,"Delacour, Jean 1890-1985",http://data.library.amnh.org/archives-authorities/id/amnhp_1000533
amnhp_1000534,Person,"Delafield, Lewis L.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000534
amnhp_1000535,Person,"Delafield, Lewis L.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000535
amnhp_1000536,Person,"Laguna, Frederica 1906-2004",http://data.library.amnh.org/archives-authorities/id/amnhp_1000536
amnhp_1000537,Person,"Delmont, Charles",http://data.library.amnh.org/archives-authorities/id/amnhp_1000537
amnhp_1000538,Person,"Deloria, Ella Cara",http://data.library.amnh.org/archives-authorities/id/amnhp_1000538
amnhp_1000541,Person,"Demorest, Max Harrison",http://data.library.amnh.org/archives-authorities/id/amnhp_1000541
amnhp_1000542,Person,"Denham, Reginald 1894-1983",http://data.library.amnh.org/archives-authorities/id/amnhp_1000542
amnhp_1000543,Person,"Denison, John Hopkins 1906-1943",http://data.library.amnh.org/archives-authorities/id/amnhp_1000543
amnhp_1000544,Person,"Densmore, Frances 1867-1957",http://data.library.amnh.org/archives-authorities/id/amnhp_1000544
amnhp_1000545,Person,"Denton, Sherman F. (Sherman Foote) 1856-1937",http://data.library.amnh.org/archives-authorities/id/amnhp_1000545
amnhp_1000546,Person,"Derby, Ethel Roosevelt",http://data.library.amnh.org/archives-authorities/id/amnhp_1000546
amnhp_1000549,Person,"Detwiller, Frederick Knecht 1882-1953",http://data.library.amnh.org/archives-authorities/id/amnhp_1000549
amnhp_1000550,Person,"Devoe, Alan 1909-1955",http://data.library.amnh.org/archives-authorities/id/amnhp_1000550
amnhp_1000551,Person,"Voogt, Alexander J. de",http://data.library.amnh.org/archives-authorities/id/amnhp_1000551
amnhp_1000552,Person,"DeWind, Joan Mosenthat",http://data.library.amnh.org/archives-authorities/id/amnhp_1000552
amnhp_1000553,Person,"Diamond, Jared M.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000553
amnhp_1000554,Person,"Pires, Fernando Dias de Avila",http://data.library.amnh.org/archives-authorities/id/amnhp_1000554
amnhp_1000555,Person,"Dickerman, Robert William 1926-",http://data.library.amnh.org/archives-authorities/id/amnhp_1000555
amnhp_1000557,Person,"Dickerson, Roy E. (Roy Ernest)",http://data.library.amnh.org/archives-authorities/id/amnhp_1000557
amnhp_1000558,Person,"Dickey, Herbert Spencer 1876-",http://data.library.amnh.org/archives-authorities/id/amnhp_1000558
amnhp_1000559,Person,"Dickinson, Robert Latou 1861-1950",http://data.library.amnh.org/archives-authorities/id/amnhp_1000559
amnhp_1000560,Person,"Dillon, James",http://data.library.amnh.org/archives-authorities/id/amnhp_1000560
amnhp_1000561,Person,"Dimock, Julian A. (Julian Anthony) 1873-1945",http://data.library.amnh.org/archives-authorities/id/amnhp_1000561
amnhp_1000562,Person,"Dingerkus, Guido",http://data.library.amnh.org/archives-authorities/id/amnhp_1000562
amnhp_1000563,Person,"diPalma, Gaetano",http://data.library.amnh.org/archives-authorities/id/amnhp_1000563
amnhp_1000564,Person,"DiSimone, Anthony F.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000564
amnhp_1000565,Person,"Ditmars, Raymond Lee 1876-1942",http://data.library.amnh.org/archives-authorities/id/amnhp_1000565
amnhp_1000566,Person,"Dixon, Joseph K. (Joseph Kossuth)",http://data.library.amnh.org/archives-authorities/id/amnhp_1000566
amnhp_1000567,Person,"Dixon, Roland Burrage 1875-1934",http://data.library.amnh.org/archives-authorities/id/amnhp_1000567
amnhp_1000568,Person,"Dobzhansky, Theodosius 1900-1975",http://data.library.amnh.org/archives-authorities/id/amnhp_1000568
amnhp_1000569,Person,"Dodge, AG Phelps",http://data.library.amnh.org/archives-authorities/id/amnhp_1000569
amnhp_1000570,Person,"Dodge, Cleveland Earl",http://data.library.amnh.org/archives-authorities/id/amnhp_1000570
amnhp_1000572,Person,"Dodge, William Earl",http://data.library.amnh.org/archives-authorities/id/amnhp_1000572
amnhp_1000573,Person,"Dolan, Elizabeth Honor",http://data.library.amnh.org/archives-authorities/id/amnhp_1000573
amnhp_1000574,Person,"Dole, Gertrude Evelyn 1915-2001",http://data.library.amnh.org/archives-authorities/id/amnhp_1000574
amnhp_1000575,Person,"Dominick, Richard Bayard",http://data.library.amnh.org/archives-authorities/id/amnhp_1000575
amnhp_1000576,Person,"Donaldson, Henry Herbert 1857-1938",http://data.library.amnh.org/archives-authorities/id/amnhp_1000576
amnhp_1000577,Person,"Doner, Michele Oka 1945-",http://data.library.amnh.org/archives-authorities/id/amnhp_1000577
amnhp_1000578,Person,"Orsi, Josephine",http://data.library.amnh.org/archives-authorities/id/amnhp_1000578
amnhp_1000580,Person,"Dossetter, Edward",http://data.library.amnh.org/archives-authorities/id/amnhp_1000580
amnhp_1000581,Person,"Doughty, Dorothy 1892-1962",http://data.library.amnh.org/archives-authorities/id/amnhp_1000581
amnhp_1000582,Person,"Douglas, James 1837-1918",http://data.library.amnh.org/archives-authorities/id/amnhp_1000582
amnhp_1000583,Person,"Douglas, Lewis W.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000583
amnhp_1000584,Person,"Douglas, Richard",http://data.library.amnh.org/archives-authorities/id/amnhp_1000584
amnhp_1000585,Person,"Douglass, Andrew Ellicott 1819-1901",http://data.library.amnh.org/archives-authorities/id/amnhp_1000585
amnhp_1000586,Person,"Douglass, A. E. (Andrew Ellicott) 1867-1962",http://data.library.amnh.org/archives-authorities/id/amnhp_1000586
amnhp_1000587,Person,"Douris, Karen",http://data.library.amnh.org/archives-authorities/id/amnhp_1000587
amnhp_1000588,Person,"Dowty, Eric",http://data.library.amnh.org/archives-authorities/id/amnhp_1000588
amnhp_1000589,Person,"Doyle, LF Boker",http://data.library.amnh.org/archives-authorities/id/amnhp_1000589
amnhp_1000590,Person,"Doyle, Winfield G",http://data.library.amnh.org/archives-authorities/id/amnhp_1000590
amnhp_1000592,Person,"Drexel, Joseph William",http://data.library.amnh.org/archives-authorities/id/amnhp_1000592
amnhp_1000594,Person,"Du Chaillu, Paul B. (Paul Belloni), 1835-1903",http://data.library.amnh.org/archives-authorities/id/amnhp_1000594
amnhp_1000595,Person,"Lecomte du Noüy, Pierre 1883-1947",http://data.library.amnh.org/archives-authorities/id/amnhp_1000595
amnhp_1000597,Person,"Ducas, Dorothy",http://data.library.amnh.org/archives-authorities/id/amnhp_1000597
amnhp_1000598,Person,"Duck, George Ernest",http://data.library.amnh.org/archives-authorities/id/amnhp_1000598
amnhp_1000599,Person,"Duerden, J. E. (James Edwin) 1869-1937",http://data.library.amnh.org/archives-authorities/id/amnhp_1000599
amnhp_1000601,Person,"Dunbar, Carl Owen 1891-1979",http://data.library.amnh.org/archives-authorities/id/amnhp_1000601
amnhp_1000602,Person,"Dunn, E. R. (Emmett Reid) 1894-1956",http://data.library.amnh.org/archives-authorities/id/amnhp_1000602
amnhp_1000603,Person,"Dupree, Louis 1925-1989",http://data.library.amnh.org/archives-authorities/id/amnhp_1000603
amnhp_1000604,Person,"Durrell, Gerald 1925-1995",http://data.library.amnh.org/archives-authorities/id/amnhp_1000604
amnhp_1000605,Person,"Dutcher, William 1846-1920",http://data.library.amnh.org/archives-authorities/id/amnhp_1000605
amnhp_1000606,Person,"Dwight, Jonathan 1858-1929",http://data.library.amnh.org/archives-authorities/id/amnhp_1000606
amnhp_1000607,Person,"Dyer, Walter Gurnee",http://data.library.amnh.org/archives-authorities/id/amnhp_1000607
amnhp_1000608,Person,"Hudson, Neville",http://data.library.amnh.org/archives-authorities/id/amnhp_1000608
amnhp_1000609,Person,"Hudson, Rada",http://data.library.amnh.org/archives-authorities/id/amnhp_1000609
amnhp_1000610,Person,"Earle, Charles 1859-1940",http://data.library.amnh.org/archives-authorities/id/amnhp_1000610
amnhp_1000611,Person,"Earle, Olive Lydia",http://data.library.amnh.org/archives-authorities/id/amnhp_1000611
amnhp_1000612,Person,"Earle, Sylvia A. 1935-",http://data.library.amnh.org/archives-authorities/id/amnhp_1000612
amnhp_1000613,Person,"East, Edward M. (Edward Murray) 1879-1938",http://data.library.amnh.org/archives-authorities/id/amnhp_1000613
amnhp_1000614,Person,"Eastman, Charles Rochester 1868-1918",http://data.library.amnh.org/archives-authorities/id/amnhp_1000614
amnhp_1000616,Person,"Eastman, John R. (John Robie) 1836-1913",http://data.library.amnh.org/archives-authorities/id/amnhp_1000616
amnhp_1000617,Person,"Eastman, Seth 1808-1875",http://data.library.amnh.org/archives-authorities/id/amnhp_1000617
amnhp_1000618,Person,"Eaton, Frederick",http://data.library.amnh.org/archives-authorities/id/amnhp_1000618
amnhp_1000619,Person,"Eckelberry, Don R.",http://data.library.amnh.org/archives-authorities/id/amnhp_1000619
amnhp_1000620,Person,"Eddington, Arthur Stanley",http://data.library.amnh.org/archives-authorities/id/amnhp_1000620
amnhp_1000621,Person,"Eddy, Brayton",http://data.library.amnh.org/archives-authorities/id/amnhp_1000621
amnhp_1000622,Person,"Edgar, Miriam Colon",http://data.library.amnh.org/archives-authorities/id/amnhp_1000622
amnhp_1000623,Person,"Edinger, Tilly 1897-1967",http://data.library.amnh.org/archives-authorities/id/amnhp_1000623
amnhp_1000624,Person,"Edwards, Dorothy Lee",http://data.library.amnh.org/archives-authorities/id/amnhp_1000624
amnhp_1000625,Person,"Edwards, Henry, 1827-1891",http://data.library.amnh.org/archives-authorities/id/amnhp_1000625
amnhp_1000626,Person,"Edwards, Rick",http://data.library.amnh.org/archives-authorities/id/amnhp_1000626
amnhp_1000627,Person,"Edwards, William H. (William Henry), 1822-1909",http://data.library.amnh.org/archives-authorities/id/amnhp_1000627
amnhp_1000628,Person,"Egler, Frank E. (Frank Edwin), 1911-1996",http://data.library.amnh.org/archives-authorities/id/amnhp_1000628
amnhp_1000629,Person,"Eigenmann, Rosa Smith 1858-1947",http://data.library.amnh.org/archives-authorities/id/amnhp_1000629
amnhp_1000630,Person,"Einstein, Albert 1879-1955",http://data.library.amnh.org/archives-authorities/id/amnhp_1000630
amnhp_1000631,Person,"Eiseley, Loren C. 1907-1977",http://data.library.amnh.org/archives-authorities/id/amnhp_1000631
amnhp_1000632,Person,"Eisenmann, Eugene 1906-1981",http://data.library.amnh.org/archives-authorities/id/amnhp_1000632
amnhp_1000633,Person,"Putnam, Anne Eisner",http://data.library.amnh.org/archives-authorities/id/amnhp_1000633
